TIME,TOTAL_PRECIPITATION,HUMIDITY,SURFACE_PRESSURE,SEA_LEVEL_PRESSURE,TEMPERATURE,VISIBILITY,WIND_U_COMPONENT,WIND_V_COMPONENT,WIND_U_COMPONENT_2,WIND_V_COMPONENT_2
20210105100000,0.0,74.495125,100796.195,100796.414,301.31537,25815.719,1.1294956,1.307787,1.0864744,1.275178
20210105110000,0.0,74.28584,100837.86,100843.1,301.38818,25843.107,1.1375256,1.9405994,1.1156464,1.9055319
20210105120000,0.0,76.17721,100863.484,100864.55,301.67444,25511.129,1.0336227,4.244257,1.0008793,4.1257095
20210105130000,0.0,75.2171,100969.234,100969.37,301.77707,25679.305,0.8165531,3.8404655,0.80620193,3.6340714
20210105140000,0.0,75.96896,101003.234,101001.27,301.74033,25540.668,0.65855694,2.9328556,0.65101814,2.8137627
20210105150000,0.0,76.77019,101054.15,101052.14,301.77396,25384.031,0.35466576,1.8365765,0.40703964,1.764905
20210105160000,0.0,77.51843,101060.94,101066.45,301.74182,25231.785,0.7706051,1.3658466,0.82061005,1.2707386
20210105170000,0.0,78.15852,101051.06,101056.414,301.7506,25087.0,0.99562836,0.8801117,1.0164175,0.8176117
20210105180000,0.0,78.015686,101063.734,101065.45,301.09534,25134.0,0.51434135,0.19397354,0.56953526,0.1301117
20210105190000,0.015625,78.57708,100999.57,101006.45,301.03558,24976.186,0.56726074,0.5084152,0.5916977,0.54278946
20210105200000,0.15625,80.33428,100932.445,100927.45,300.91205,24574.0,0.94650173,1.5880203,0.89715767,1.6289902
20210105210000,1.390625,80.39009,100852.53,100855.36,300.65656,24562.0,1.1155472,1.8036995,1.0857487,1.8020344
20210105220000,0.390625,79.751854,100839.57,100838.81,300.69296,24727.0,0.8982363,1.2149315,0.90173817,1.1841116
20210105230000,0.625,79.97828,100877.195,100869.164,300.68106,24655.621,0.75070095,1.6196594,0.71333027,1.5422468
20210106000000,0.859375,80.38581,100871.945,100862.086,300.68692,24569.107,0.03756714,2.0618763,0.08140373,1.9525185
20210106010000,1.03125,79.75792,100951.445,100949.65,300.74304,24720.945,0.9828663,2.8530693,0.98330593,2.7514505
20210106020000,1.046875,78.64241,101039.52,101039.016,300.87994,24992.734,1.3450127,2.1470318,1.2817755,1.9877911
20210106030000,0.265625,77.521614,101133.07,101121.0,301.00476,25210.307,1.1527519,1.5827713,1.1503239,1.4561319
20210106040000,0.3359375,77.74042,101146.65,101140.74,301.06644,25193.178,1.430233,1.5683956,1.3914366,1.4354439
20210106050000,0.4453125,77.247986,101129.27,101121.11,301.10345,25276.234,0.75559235,1.2670593,0.75267506,1.1420498
20210106060000,1.15625,78.227005,101105.9,101112.41,300.62585,25087.0,0.6754589,1.4711752,0.6766386,1.4340887
20210106070000,0.6484375,78.36665,101002.9,101006.2,300.6438,25055.598,2.2340336,0.030424118,2.206318,0.038236618
20210106080000,0.0,78.53313,100884.02,100885.47,300.62915,25004.568,1.7954464,0.52355194,1.8023176,0.5146551
20210106090000,0.0,77.96638,100780.06,100793.1,300.64062,25137.629,0.7586441,0.46896172,0.7596359,0.51642704
20210106100000,0.0,77.46327,100758.81,100769.164,300.61575,25234.887,0.3767147,0.22849083,0.4036255,0.22859764
20210106110000,0.0,77.75057,100790.44,100788.336,300.70844,25186.197,0.32610703,1.0165539,0.33739758,0.9822731
