TIME,TOTAL_PRECIPITATION,HUMIDITY,SURFACE_PRESSURE,SEA_LEVEL_PRESSURE,TEMPERATURE,VISIBILITY,WIND_U_COMPONENT,WIND_V_COMPONENT,WIND_U_COMPONENT_2,WIND_V_COMPONENT_2
20210105090000,0.0,73.687996,100760.07,100763.27,301.2041,25951.416,1.3421841,1.1423664,1.2722883,1.212678
20210105100000,0.0,73.963875,100796.195,100792.414,301.31537,25911.719,1.9732456,1.4093494,1.9692869,1.478303
20210105110000,0.0,73.59834,100837.86,100843.1,301.41943,25971.107,2.051588,1.5655994,2.0922089,1.5617819
20210105120000,0.0,74.05221,100847.484,100850.55,301.86194,25895.129,1.1742477,3.041132,1.2586918,2.8913345
20210105130000,0.0,74.2796,100953.234,100953.37,301.90207,25839.305,0.011571884,1.8092155,0.14995193,1.7121964
20210105140000,0.0,74.84396,100987.234,100991.27,301.95908,25756.668,0.14293194,0.5422306,0.19789314,0.46220016
20210105150000,0.0,75.02019,101038.15,101046.14,301.96146,25720.031,0.32341576,0.47592354,0.33672714,0.48509502
20210105160000,0.0078125,75.70593,101044.94,101056.45,301.92932,25599.785,0.5987301,0.88415337,0.57061005,0.8933239
20210105170000,0.0,76.47102,101051.06,101054.414,301.84436,25439.0,0.62062836,1.4323883,0.6257925,1.3698883
20210105180000,0.0,77.828186,101079.734,101081.45,301.09534,25174.0,0.42059135,1.9779015,0.42109776,1.9245758
20210105190000,0.703125,78.13958,101015.57,101014.45,301.00433,25088.186,0.42663574,1.9771652,0.4198227,1.9021645
20210105200000,0.5,78.45928,100932.445,100929.45,300.8808,24998.0,0.33712673,2.3067703,0.32684517,2.2305527
20210105210000,0.765625,78.14009,100852.53,100859.36,300.78156,25074.0,0.6624222,2.5224495,0.6638737,2.4035969
20210105220000,0.046875,77.751854,100855.57,100852.81,300.81796,25175.0,0.6169863,1.5899315,0.62048817,1.5747366
20210105230000,0.46875,77.35328,100877.195,100875.164,300.80606,25255.621,0.20382595,1.8384094,0.19770527,1.7688093
20210106000000,0.78125,78.04206,100887.945,100878.086,300.84317,25121.107,0.32180786,2.0150013,0.32484627,1.8900185
20210106010000,0.109375,77.91417,100935.445,100933.65,300.9618,25136.945,0.06400871,2.4311943,0.06356907,2.4233255
20210106020000,1.109375,77.95491,101055.52,101051.016,300.9737,25128.734,0.12626266,1.8189068,0.117712975,1.7377911
20210106030000,0.578125,76.584114,101117.07,101119.0,301.036,25418.307,0.21525192,0.8015213,0.20501137,0.73738194
20210106040000,0.0859375,76.24042,101146.65,101148.74,301.0977,25489.178,0.039608,0.5058956,0.032061577,0.45888138
20210106050000,1.5546875,77.185486,101129.27,101133.11,300.91595,25292.234,0.58815765,0.095184326,0.58326244,0.07954979
20210106060000,0.46875,78.383255,101073.9,101080.41,300.6571,25047.0,0.22233391,1.4243002,0.1610136,1.4262762
20210106070000,0.046875,78.2104,100986.9,100996.2,300.7063,25079.598,1.9527836,0.10854912,1.8860054,0.10854912
20210106080000,0.359375,78.50188,100900.02,100897.47,300.69165,25004.568,2.1548214,0.77355194,2.1538801,0.7255926
